,A51-3B01.WZ01,A51-WF01.FC01,A53-2N01.QZ01,A53-BE01.IZ01,A53-BW01.WZ01,A53-MW01.V001,A53-MW01.ZB01,A56-2201.SZ01,A56-2202.SZ01,A56-2N01.QZ01,A56-4I01.TZ01,A56-4I01.TZ11,A56-4I01.TZ12,A56-4I01.ZZ01,A56-4I01.ZZ11,A56-4I02.TZ01,A56-4I02.TZ11,A56-4I02.TZ12,A56-4I02.ZZ01,A56-4I02.ZZ11,A56-4I03.TZ01,A56-4I03.TZ11,A56-4I03.TZ12,A56-4I03.ZZ01,A56-4I03.ZZ11,A56-4I04.TZ01,A56-4I04.TZ11,A56-4I04.TZ12,A56-4I04.ZZ01,A56-4I04.ZZ11,A56-AB01.V001,A56-AB01.YZ01,A56-AB02.V001,A56-AB02.YZ01,A56-AB03.V001,A56-AB03.YZ01,A56-AB04.V001,A56-AB04.YZ01,A56-AB05.V001,A56-AB05.YZ01,A56-AB06.V001,A56-AB06.YZ01,A56-AB07.V001,A56-AB07.YZ01,A56-BF01.PZ01,A56-BF01.TZ01,A56-DA02.ZC01,A56-DA04.ZC01,A56-FN01.IZ01,A56-FN01.PZ01,A56-FN01.PZ02,A56-FN01.PZ03,A56-FN01.PZ04,A56-FN02.JZ01,A56-FN02.SC01,A56-FN02.TZ01,A56-FN02.TZ02,A56-FN02.TZ03,A56-FN02.TZ04,A56-FN02.TZ05,A56-FN02.TZ06,A56-FN02.TZ07,A56-GB01.TZ01,A56-GB01.TZ02,A56-GB01.TZ03,A56-HG01.FZ01,A56-HG01.TZ01,A56-HG01.XC01,A56-HG01.XS01,A56-HS01.LZ01,A56-HS01.M001,A56-HS01.PZ01,A56-HS01.PZ02,A56-HS01.PZ03,A56-HS01.PZ04,A56-HS01.PZ13,A56-HS01.PZ24,A56-HS01.V104,A56-HS01.V107,A56-HS01.YZ01,A56-HS01.ZZ01,A56-HS01.ZZ02,A56-HS01.ZZ03,A56-HS01.ZZ04,A56-LQ01.TZ01,A56-LQ02.TZ01,A56-MD01.JZ01,A56-MD01.SC01,A56-MD01.TZ01,A56-MD01.TZ02,A56-MD01.TZ03,A56-MD01.TZ04,A56-MD01.TZ05,A56-SR01.JZ01,A56-SR01.SC01,A56-SR01.TZ01,A56-SR01.TZ02,A56-SR01.TZ03,A56-VM01.FC01,A56-VM01.PC01,A56-VM01.PC02,A56-VM01.PC03,A56-VM01.TC01,A56-VM01.TZ01,A56-WI01.FC01,A56-WI01.V002,A59-3B02.LZ01,A59-PP01.PZ01,PSC1-1P01.JZ01,PSC1-1P01.JZ02,PSC1-1P01.JZ03
0,0.9925062447960034,0.948376353039134,0.7585345545378851,0.00832639467110741,0.4870940882597835,0.9991673605328892,0.9991673605328892,0.6278101582014988,0.8034970857618651,0.28642797668609493,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.5345545378850958,0.9891756869275604,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.05578684429641965,0.9750208159866778,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.23064113238967526,0.8576186511240633,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.19816819317235637,0.9916736053288926,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.37885095753538717,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.019983347210657785,0.6078268109908409,0.3089092422980849,0.28975853455453787,0.8492922564529559,0.8975853455453788,0.9991673605328892,0.9991673605328892,0.8825978351373855,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.07327227310574522,0.0008326394671107411,0.7701915070774354,0.0008326394671107411,0.9991673605328892,0.004995836802664446,0.24229808492922564,0.24396336386344714,0.10491257285595337,0.9650291423813488,0.9208992506244796,0.9966694421315571,0.9542048293089093,0.18401332223147376,0.36969192339716905,0.575353871773522,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.4962531223980017,0.5628642797668609,0.058284762697751874,0.3630308076602831,0.005828476269775187,0.0008326394671107411,0.4038301415487094,0.8059950041631974,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.5445462114904246,0.6569525395503747,0.17568692756036636,0.03663613655287261,0.013322231473771857,0.14071606994171523,0.5378850957535387,0.6253122398001665,0.4612822647793505,0.4104912572855953,0.1948376353039134,0.9991673605328892,0.9650291423813488,0.7560366361365529,0.5945045795170691,0.9850124895920067,0.9858451290591174,0.9875104079933389
1,0.9900083263946711,0.9500416319733556,0.9208992506244796,0.16402997502081598,0.3871773522064946,0.9991673605328892,0.9991673605328892,0.6611157368859284,0.8034970857618651,0.24229808492922564,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.5686927560366362,0.9400499583680266,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.8526228143213989,0.8642797668609492,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.3880099916736053,0.9625312239800167,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.4079933388842631,0.9991673605328892,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.37885095753538717,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.012489592006661115,0.17152373022481265,0.16569525395503748,0.8476269775187345,0.884263114071607,0.7893422148209825,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.9666944213155704,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.07327227310574522,0.0033305578684429643,0.7676935886761033,0.009159034138218152,0.9991673605328892,0.004995836802664446,0.26477935054121565,0.2631140716069941,0.21398834304746045,0.9650291423813488,0.6286427976686095,0.8151540383014155,0.9975020815986678,0.18401332223147376,0.3305578684429642,0.5611990008326395,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.4063280599500416,0.5811823480432973,0.013322231473771857,0.18817651956702747,0.002497918401332223,0.002497918401332223,0.7960033305578684,0.2772689425478768,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.43547044129891754,0.6569525395503747,0.17568692756036636,0.03663613655287261,0.013322231473771857,0.16486261448792672,0.5262281432139883,0.5120732722731057,0.38634471273938387,0.4104912572855953,0.19733555370524564,0.4079933388842631,0.9650291423813488,0.7560366361365529,0.47960033305578686,0.984179850124896,0.984179850124896,0.984179850124896
2,0.9900083263946711,0.9500416319733556,0.9208992506244796,0.16402997502081598,0.3871773522064946,0.9991673605328892,0.9991673605328892,0.6611157368859284,0.8034970857618651,0.24229808492922564,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.5686927560366362,0.9400499583680266,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.8526228143213989,0.8642797668609492,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.3880099916736053,0.9625312239800167,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.4079933388842631,0.9991673605328892,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.37885095753538717,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.012489592006661115,0.17152373022481265,0.16569525395503748,0.8476269775187345,0.884263114071607,0.7893422148209825,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.9666944213155704,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.07327227310574522,0.0033305578684429643,0.7676935886761033,0.009159034138218152,0.9991673605328892,0.004995836802664446,0.26477935054121565,0.2631140716069941,0.21398834304746045,0.9650291423813488,0.6286427976686095,0.8151540383014155,0.9975020815986678,0.18401332223147376,0.3305578684429642,0.5611990008326395,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.4063280599500416,0.5811823480432973,0.013322231473771857,0.18817651956702747,0.002497918401332223,0.002497918401332223,0.7960033305578684,0.2772689425478768,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.43547044129891754,0.6569525395503747,0.17568692756036636,0.03663613655287261,0.013322231473771857,0.16486261448792672,0.5262281432139883,0.5120732722731057,0.38634471273938387,0.4104912572855953,0.19733555370524564,0.4079933388842631,0.9650291423813488,0.7560366361365529,0.47960033305578686,0.984179850124896,0.984179850124896,0.984179850124896
3,0.9866777685262281,0.9716902581182348,0.19983347210657784,0.21981681931723562,0.2331390507910075,0.9991673605328892,0.9991673605328892,0.5595337218984181,0.8034970857618651,0.48126561199000834,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.604496253122398,0.9891756869275604,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.2189841798501249,0.9600333055786844,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.5686927560366362,0.8992506244796004,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.7035803497085763,0.9916736053288926,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.8717735220649458,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.059117402164862616,0.22814321398834306,0.5320566194837635,0.5520399666944213,0.3563696919233972,0.6477935054121565,0.9991673605328892,0.9991673605328892,0.8825978351373855,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.07327227310574522,0.0033305578684429643,0.7676935886761033,0.004163197335553705,0.9991673605328892,0.004995836802664446,0.2672772689425479,0.2672772689425479,0.395503746877602,0.9650291423813488,0.9208992506244796,0.8151540383014155,0.9542048293089093,0.18401332223147376,0.5512073272273106,0.5611990008326395,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.47626977518734387,0.630308076602831,0.5070774354704412,0.414654454621149,0.002497918401332223,0.009991673605328892,0.9691923397169026,0.10241465445462114,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.395503746877602,0.6569525395503747,0.17568692756036636,0.03663613655287261,0.013322231473771857,0.17735220649458786,0.5137385512073273,0.4987510407993339,0.37052456286427976,0.41298917568692756,0.20815986677768525,0.9991673605328892,0.9650291423813488,0.7560366361365529,0.3447127393838467,0.9825145711906744,0.97751873438801,0.974188176519567
4,0.9858451290591174,0.980849292256453,0.5803497085761865,0.3255620316402997,0.16069941715237301,0.9991673605328892,0.9991673605328892,0.09075770191507078,0.8034970857618651,0.8051623646960866,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.9192339716902581,0.9184013322231473,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.36219816819317235,0.9600333055786844,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.984179850124896,0.9625312239800167,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.36219816819317235,0.9916736053288926,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.8717735220649458,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.03663613655287261,0.5886761032472938,0.925895087427144,0.678601165695254,0.6627810158201499,0.6869275603663614,0.9991673605328892,0.9991673605328892,0.9858451290591174,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.07327227310574522,0.004995836802664446,0.7676935886761033,0.004163197335553705,0.9991673605328892,0.004995836802664446,0.2531223980016653,0.24229808492922564,0.395503746877602,0.9650291423813488,0.6286427976686095,0.8151540383014155,0.9542048293089093,0.07160699417152373,0.7285595337218984,0.6477935054121565,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.3222314737718568,0.28309741881765194,0.21648626144879268,0.2922564529558701,0.005828476269775187,0.004163197335553705,0.23563696919233973,0.7218984179850125,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.31140716069941715,0.9442131557035803,0.17568692756036636,0.03663613655287261,0.013322231473771857,0.17901748542880933,0.5362198168193172,0.5645295587010823,0.4612822647793505,0.4454621149042465,0.20815986677768525,0.4079933388842631,0.9650291423813488,0.7560366361365529,0.4038301415487094,0.9159034138218152,0.855120732722731,0.8118234804329725
5,0.9858451290591174,0.980849292256453,0.5803497085761865,0.3255620316402997,0.16069941715237301,0.9991673605328892,0.9991673605328892,0.09075770191507078,0.8034970857618651,0.8051623646960866,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.9192339716902581,0.9184013322231473,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.36219816819317235,0.9600333055786844,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.984179850124896,0.9625312239800167,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.36219816819317235,0.9916736053288926,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.8717735220649458,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.03663613655287261,0.5886761032472938,0.925895087427144,0.678601165695254,0.6627810158201499,0.6869275603663614,0.9991673605328892,0.9991673605328892,0.9858451290591174,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.07327227310574522,0.004995836802664446,0.7676935886761033,0.004163197335553705,0.9991673605328892,0.004995836802664446,0.2531223980016653,0.24229808492922564,0.395503746877602,0.9650291423813488,0.6286427976686095,0.8151540383014155,0.9542048293089093,0.07160699417152373,0.7285595337218984,0.6477935054121565,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.3222314737718568,0.28309741881765194,0.21648626144879268,0.2922564529558701,0.005828476269775187,0.004163197335553705,0.23563696919233973,0.7218984179850125,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.31140716069941715,0.9442131557035803,0.17568692756036636,0.03663613655287261,0.013322231473771857,0.17901748542880933,0.5362198168193172,0.5645295587010823,0.4612822647793505,0.4454621149042465,0.20815986677768525,0.4079933388842631,0.9650291423813488,0.7560366361365529,0.4038301415487094,0.9159034138218152,0.855120732722731,0.8118234804329725
6,0.984179850124896,0.9159034138218152,0.4704412989175687,0.5928393005828476,0.1498751040799334,0.9991673605328892,0.9991673605328892,0.3263946711074105,0.8034970857618651,0.9059117402164862,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.47293921731890093,0.9592006661115737,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.08159866777685262,0.8642797668609492,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.9675270607826811,0.9975020815986678,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.5070774354704412,0.9816819317235637,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.8717735220649458,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.03164029975020816,0.2639467110741049,0.21815154038301415,0.08659450457951708,0.43963363863447125,0.8343047460449625,0.9991673605328892,0.9991673605328892,0.9858451290591174,0.9666944213155704,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.07327227310574522,0.00749375520399667,0.7610324729392173,0.014154870940882597,0.9991673605328892,0.00832639467110741,0.23813488759367193,0.23980016652789343,0.395503746877602,0.9650291423813488,0.6286427976686095,0.8151540383014155,0.9542048293089093,0.3630308076602831,0.6827643630308077,0.19233971690258117,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.8959200666111574,0.6802664446294754,0.5795170691090757,0.04746044962531224,0.010824313072439634,0.004995836802664446,0.15903413821815154,0.7218984179850125,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.30391340549542045,0.6569525395503747,0.17568692756036636,0.03663613655287261,0.0016652789342214821,0.16736053288925895,0.4995836802664446,0.5253955037468776,0.32972522897585343,0.4221482098251457,0.21065778517901748,0.9991673605328892,0.9650291423813488,0.7560366361365529,0.29725228975853457,0.8567860116569526,0.7335553705245629,0.7102414654454621
7,0.9833472106577852,0.4604496253122398,0.6877601998334721,0.20566194837635304,0.2781015820149875,0.9991673605328892,0.9991673605328892,0.4604496253122398,0.8034970857618651,0.8526228143213989,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.0791007493755204,0.9400499583680266,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.6361365528726062,0.9941715237302248,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.009991673605328892,0.9791840133222315,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.22148209825145712,0.9816819317235637,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.29308909242298087,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.004163197335553705,0.1540383014154871,0.38467943380516234,0.3930058284762698,0.79766860949209,0.8601165695253955,0.9991673605328892,0.9991673605328892,0.8825978351373855,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.07327227310574522,0.00749375520399667,0.7577019150707743,0.009159034138218152,0.9991673605328892,0.00832639467110741,0.24396336386344714,0.2556203164029975,0.395503746877602,0.9650291423813488,0.9208992506244796,0.8151540383014155,0.6136552872606161,0.07160699417152373,0.6536219816819318,0.4029975020815987,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.9442131557035803,0.7826810990840966,0.5745212323064113,0.0324729392173189,0.010824313072439634,0.00749375520399667,0.20482930890924228,0.858451290591174,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.5911740216486261,0.257285595337219,0.17568692756036636,0.03663613655287261,0.013322231473771857,0.15903413821815154,0.28309741881765194,0.37385512073272276,0.2631140716069941,0.4454621149042465,0.20815986677768525,0.9991673605328892,0.9650291423813488,0.7560366361365529,0.3139050791007494,0.8301415487094088,0.7119067443796836,0.701082431307244
8,0.9833472106577852,0.4604496253122398,0.6877601998334721,0.20566194837635304,0.2781015820149875,0.9991673605328892,0.9991673605328892,0.4604496253122398,0.8034970857618651,0.8526228143213989,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.0791007493755204,0.9400499583680266,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.6361365528726062,0.9941715237302248,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.009991673605328892,0.9791840133222315,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.22148209825145712,0.9816819317235637,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.29308909242298087,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.004163197335553705,0.1540383014154871,0.38467943380516234,0.3930058284762698,0.79766860949209,0.8601165695253955,0.9991673605328892,0.9991673605328892,0.8825978351373855,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.9991673605328892,0.07327227310574522,0.00749375520399667,0.7577019150707743,0.009159034138218152,0.9991673605328892,0.00832639467110741,0.24396336386344714,0.2556203164029975,0.395503746877602,0.9650291423813488,0.9208992506244796,0.8151540383014155,0.6136552872606161,0.07160699417152373,0.6536219816819318,0.4029975020815987,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.9442131557035803,0.7826810990840966,0.5745212323064113,0.0324729392173189,0.010824313072439634,0.00749375520399667,0.20482930890924228,0.858451290591174,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.5911740216486261,0.257285595337219,0.17568692756036636,0.03663613655287261,0.013322231473771857,0.15903413821815154,0.28309741881765194,0.37385512073272276,0.2631140716069941,0.4454621149042465,0.20815986677768525,0.9991673605328892,0.9650291423813488,0.7560366361365529,0.3139050791007494,0.8301415487094088,0.7119067443796836,0.701082431307244
9,0.9816819317235637,0.17568692756036636,0.4279766860949209,0.049125728559533725,0.5537052456286428,0.9991673605328892,0.9991673605328892,0.5595337218984181,0.8068276436303081,0.7410491257285595,0.04412989175686927,0.0424646128226478,0.009991673605328892,0.18567860116569526,0.8925895087427144,0.07243963363863447,0.03413821815154038,0.00832639467110741,0.9242298084929226,0.9184013322231473,0.038301415487094086,0.058284762697751874,0.0324729392173189,0.5903413821815154,0.9791840133222315,0.01665278934221482,0.00832639467110741,0.014154870940882597,0.8026644462947544,0.9816819317235637,0.97751873438801,0.1015820149875104,0.9783513738551207,0.1273938384679434,0.9833472106577852,0.1523730224812656,0.980849292256453,0.17735220649458786,0.984179850124896,0.019150707743547043,0.9825145711906744,0.04412989175686927,0.9875104079933389,0.06910907577019151,0.29308909242298087,0.013322231473771857,0.8900915903413822,0.09492089925062448,0.01498751040799334,0.5886761032472938,0.8501248959200666,0.6019983347210658,0.3005828476269775,0.7194004995836802,0.9991673605328892,0.9991673605328892,0.9858451290591174,0.9991673605328892,0.9991673605328892,0.47210657785179017,0.9991673605328892,0.07327227310574522,0.00832639467110741,0.7577019150707743,0.014154870940882597,0.9991673605328892,0.029142381348875937,0.2472939217318901,0.24812656119900084,0.395503746877602,0.9650291423813488,0.6286427976686095,0.8151540383014155,0.6136552872606161,0.18401332223147376,0.7243963363863447,0.443796835970025,0.9991673605328892,0.9991673605328892,0.9600333055786844,0.4912572855953372,0.395503746877602,0.8817651956702748,0.27976686094920905,0.005828476269775187,0.00749375520399667,0.417985012489592,0.858451290591174,0.13905079100749376,0.12489592006661115,0.12406328059950042,0.044962531223980015,0.11323896752706078,0.47127393838467946,0.9442131557035803,0.17568692756036636,0.03663613655287261,0.013322231473771857,0.1565362198168193,0.2597835137385512,0.2722731057452123,0.17985012489592006,0.4454621149042465,0.20815986677768525,0.4079933388842631,0.9650291423813488,0.7560366361365529,0.4104912572855953,0.8276436303080766,0.7102414654454621,0.6969192339716903
