,A51-WF01.FC01,A56-FN02.SC01,A56-SR01.SC01,A56-HS01.PZ13,A56-HS01.PZ24,A56-WI01.FC01,A56-HG01.XC01,A56-DA01.ZC01,A56-DA02.ZC01,A56-DA03.ZC01,A56-DA04.ZC01,A56-MD01.SC01
16,0.0139040774878925,0.1874707077019215,0.8418997031713795,0.2896422433994688,0.2341821590376503,0.9998437744102484,0.5385096078737697,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8779878144039994
17,0.0079675050773316,0.1874707077019215,0.7669114200906109,0.2780815497578503,0.3236994219653179,0.9998437744102484,0.53757225433526,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.8934541477894079
18,0.0079675050773316,0.1874707077019215,0.7669114200906109,0.2780815497578503,0.3236994219653179,0.9998437744102484,0.53757225433526,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.8934541477894079
19,0.0076550538978284,0.1874707077019215,0.8418997031713795,0.2387127011404468,0.1741915325730354,0.9998437744102484,0.5383533822840181,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7772223090142165
20,0.0281206061552882,0.1874707077019215,0.9053272926105296,0.3068270582721449,0.3351038900171848,0.9998437744102484,0.5335103890017184,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7011404468051867
21,0.0281206061552882,0.1874707077019215,0.9053272926105296,0.3068270582721449,0.3351038900171848,0.9998437744102484,0.5335103890017184,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7011404468051867
22,0.1073269801593501,0.1874707077019215,0.8957975316356819,0.3282299640681143,0.2932354319637557,0.9998437744102484,0.53366661459147,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8483049523511951
23,0.1593501015466333,0.1874707077019215,0.7669114200906109,0.2733947820653023,0.2560537416028745,0.7492579284486799,0.535228870488986,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.7772223090142165
24,0.1541946570848305,0.1874707077019215,0.7669114200906109,0.0857678487736291,0.3101077956569286,0.7492579284486799,0.5346039681299797,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7437900328073739
25,0.1541946570848305,0.1874707077019215,0.7669114200906109,0.0857678487736291,0.3101077956569286,0.7492579284486799,0.5346039681299797,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7437900328073739
26,0.1081081081081081,0.1874707077019215,0.8418997031713795,0.2141852835494454,0.3918137790970161,0.9998437744102484,0.5338228401812217,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8979846898922044
27,0.0845180440556163,0.1874707077019215,0.8957975316356819,0.3388533041712232,0.0212466802062177,0.7492579284486799,0.5358537728479924,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.885174191532573
28,0.0845180440556163,0.1874707077019215,0.8957975316356819,0.3388533041712232,0.0212466802062177,0.7492579284486799,0.5358537728479924,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.885174191532573
29,0.09951570067177,0.1874707077019215,0.7669114200906109,0.1366973910326511,0.2323074519606311,0.7492579284486799,0.5317919075144508,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.885174191532573
30,0.1546633338540853,0.1874707077019215,0.7669114200906109,0.2555850648336197,0.1324793001093579,0.9998437744102484,0.5349164193094829,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.6713013591626308
31,0.1546633338540853,0.1874707077019215,0.7669114200906109,0.2555850648336197,0.1324793001093579,0.9998437744102484,0.5349164193094829,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.6713013591626308
32,0.1716919231370098,0.1874707077019215,0.9053272926105296,0.2972972972972973,0.1741915325730354,0.9998437744102484,0.5327292610529605,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.7945633494766443
33,0.1432588658022184,0.1874707077019215,0.9053272926105296,0.429464146227152,0.0829557881581003,0.9998437744102484,0.5330417122324637,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7578503358850179
34,0.1432588658022184,0.1874707077019215,0.9053272926105296,0.429464146227152,0.0829557881581003,0.9998437744102484,0.5330417122324637,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7578503358850179
35,0.0784252460553038,0.1874707077019215,0.7195750663958757,0.2376191220121856,0.3594750820184346,0.7492579284486799,0.5316356819246992,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8086236525542884
36,0.0523355725667864,0.1874707077019215,0.8418997031713795,0.2238712701140446,0.2180909232932354,0.7492579284486799,0.5321043586939541,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7578503358850179
37,0.0523355725667864,0.1874707077019215,0.8418997031713795,0.2238712701140446,0.2180909232932354,0.7492579284486799,0.5321043586939541,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7578503358850179
38,0.0745196063115138,0.1874707077019215,0.9061084205592876,0.2376191220121856,0.1741915325730354,0.7492579284486799,0.5339790657709733,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8086236525542884
39,0.1284174347758163,0.1874707077019215,0.7669114200906109,0.268395563193251,0.2560537416028745,0.9998437744102484,0.5355413216684893,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8086236525542884
40,0.1284174347758163,0.1874707077019215,0.7669114200906109,0.268395563193251,0.2560537416028745,0.9998437744102484,0.5355413216684893,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8086236525542884
41,0.1523199500078113,0.1874707077019215,0.7250429620371817,0.2952663646305264,0.3122949539134509,0.9998437744102484,0.5372598031557569,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.7945633494766443
42,0.1181065458522105,0.1874707077019215,0.8418997031713795,0.3397906577097329,0.3722855803780659,0.9998437744102484,0.5381971566942666,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.7301984064989845
43,0.1181065458522105,0.1874707077019215,0.8418997031713795,0.3397906577097329,0.3722855803780659,0.9998437744102484,0.5381971566942666,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.7301984064989845
44,0.052491798156538,0.1874707077019215,0.9053272926105296,0.1610685830339009,0.3304171223246367,0.7492579284486799,0.5389782846430246,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8779878144039994
45,0.0296828620528042,0.1874707077019215,0.8957975316356819,0.3540071863771286,0.1741915325730354,0.7492579284486799,0.5392907358225278,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8779878144039994
46,0.0296828620528042,0.1874707077019215,0.8957975316356819,0.3540071863771286,0.1741915325730354,0.7492579284486799,0.5392907358225278,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8779878144039994
47,0.0365567880018747,0.1874707077019215,0.7669114200906109,0.3244805499140759,0.1338853304171223,0.9998437744102484,0.5397594125917825,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8219028276831745
48,0.0931104514919543,0.1874707077019215,0.8418997031713795,0.2191845024214966,0.126542727698797,0.7492579284486799,0.5400718637712857,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7437900328073739
49,0.0931104514919543,0.1874707077019215,0.8418997031713795,0.2191845024214966,0.126542727698797,0.7492579284486799,0.5400718637712857,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7437900328073739
50,0.127323855647555,0.1874707077019215,0.8957975316356819,0.1352913607248867,0.1785658490860803,0.7492579284486799,0.5402280893610374,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.7772223090142165
51,0.0743633807217622,0.1874707077019215,0.8418997031713795,0.1841899703171379,0.2323074519606311,0.7492579284486799,0.5410092173097955,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.8779878144039994
52,0.0743633807217622,0.1874707077019215,0.8418997031713795,0.1841899703171379,0.2323074519606311,0.7492579284486799,0.5410092173097955,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.8779878144039994
53,0.0345258553351038,0.1874707077019215,0.8418997031713795,0.3507264489923449,0.2302765192938603,0.9998437744102484,0.5413216684892985,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.9018903296359944
54,0.0223402593344789,0.1874707077019215,0.8957975316356819,0.2626152163724418,0.2888611154507108,0.9998437744102484,0.541946570848305,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7011404468051867
55,0.0223402593344789,0.1874707077019215,0.8957975316356819,0.2626152163724418,0.2888611154507108,0.9998437744102484,0.541946570848305,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7011404468051867
56,0.0484299328229964,0.1874707077019215,0.8957975316356819,0.3322918294016559,0.0671770035931885,0.7492579284486799,0.5421027964380566,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8219028276831745
57,0.1310732698015935,0.1874707077019215,0.7669114200906109,0.1404468051866896,0.1898140915481956,0.9998437744102484,0.5424152476175598,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7148882987033276
58,0.1310732698015935,0.1874707077019215,0.7669114200906109,0.1404468051866896,0.1898140915481956,0.9998437744102484,0.5424152476175598,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7148882987033276
59,0.1685674113419778,0.1874707077019215,0.8418997031713795,0.3068270582721449,0.0868614279018903,0.9998437744102484,0.5425714732073113,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8219028276831745
60,0.1604436806748945,0.1874707077019215,0.8957975316356819,0.220590532729261,0.0909232932354319,0.7492579284486799,0.5431963755663178,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8370567098890799
61,0.1604436806748945,0.1874707077019215,0.8957975316356819,0.220590532729261,0.0909232932354319,0.7492579284486799,0.5431963755663178,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8370567098890799
62,0.1274800812373066,0.1874707077019215,0.8418997031713795,0.2896422433994688,0.2538665833463521,0.9998437744102484,0.5433526011560693,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.8086236525542884
63,0.081081081081081,0.1874707077019215,0.7669114200906109,0.1937197312919856,0.3594750820184346,0.7492579284486799,0.5438212779253242,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8370567098890799
64,0.081081081081081,0.1874707077019215,0.7669114200906109,0.1937197312919856,0.3594750820184346,0.7492579284486799,0.5438212779253242,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8370567098890799
65,0.0934229026714575,0.1874707077019215,0.8418997031713795,0.2930792063740041,0.0521793469770348,0.9998437744102484,0.5442899546945791,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8934541477894079
66,0.1371660678019059,0.1874707077019215,0.8957975316356819,0.268395563193251,0.2991720043743164,0.9998437744102484,0.5446024058740822,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.7945633494766443
67,0.1371660678019059,0.1874707077019215,0.8957975316356819,0.268395563193251,0.2991720043743164,0.9998437744102484,0.5446024058740822,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.7945633494766443
68,0.1601312294953913,0.1874707077019215,0.7669114200906109,0.2972972972972973,0.0745196063115138,0.7492579284486799,0.5450710826433369,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7578503358850179
69,0.1190438993907202,0.1874707077019215,0.7669114200906109,0.3460396812997969,0.0942040306202156,0.9998437744102484,0.5461646617715982,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.7772223090142165
70,0.1190438993907202,0.1874707077019215,0.7669114200906109,0.3460396812997969,0.0942040306202156,0.9998437744102484,0.5461646617715982,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.7772223090142165
71,0.0582721449773472,0.1874707077019215,0.9053272926105296,0.2641774722699578,0.1085767848773629,0.7492579284486799,0.5452273082330886,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.885174191532573
72,0.0203093266677081,0.1874707077019215,0.8957975316356819,0.3068270582721449,0.339321980940478,0.9998437744102484,0.5464771129511014,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7945633494766443
73,0.0203093266677081,0.1874707077019215,0.8957975316356819,0.3068270582721449,0.339321980940478,0.9998437744102484,0.5464771129511014,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7945633494766443
74,0.0164036869239181,0.1874707077019215,0.7250429620371817,0.2469926573972816,0.2112169973441649,0.7492579284486799,0.5466333385408529,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.7578503358850179
75,0.0440556163099515,0.1874707077019215,0.7669114200906109,0.1167005155444461,0.2393376034994532,0.7492579284486799,0.5471020153101078,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.7301984064989845
76,0.0440556163099515,0.1874707077019215,0.7669114200906109,0.1167005155444461,0.2393376034994532,0.7492579284486799,0.5471020153101078,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.7301984064989845
77,0.0364005624121231,0.1874707077019215,0.8418997031713795,0.0913919700046867,0.2384002499609436,0.7492579284486799,0.5475706920793625,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.7945633494766443
78,0.070926417747227,0.1874707077019215,0.9053272926105296,0.0860802999531323,0.0131229495391345,0.9998437744102484,0.5472582408998594,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.7945633494766443
79,0.0364005624121231,0.1874707077019215,0.8418997031713795,0.0913919700046867,0.2384002499609436,0.7492579284486799,0.5475706920793625,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.7945633494766443
80,0.0146852054366505,0.1874707077019215,0.7669114200906109,0.1610685830339009,0.1040462427745664,0.9998437744102484,0.5478831432588658,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.7011404468051867
81,0.0134354007186377,0.1874707077019215,0.7669114200906109,0.0528042493360412,0.198250273394782,0.9998437744102484,0.5481955944383691,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8086236525542884
82,0.0134354007186377,0.1874707077019215,0.7669114200906109,0.0528042493360412,0.198250273394782,0.9998437744102484,0.5481955944383691,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8086236525542884
83,0.0398375253866583,0.1874707077019215,0.8418997031713795,0.1404468051866896,0.1216997344164974,0.7492579284486799,0.5485080456178723,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8483049523511951
84,0.1382596469301671,0.1874707077019215,0.8957975316356819,0.2171535697547258,0.2608967348851742,0.9998437744102484,0.548976722387127,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.9039212623027651
85,0.1382596469301671,0.1874707077019215,0.8957975316356819,0.2171535697547258,0.2608967348851742,0.9998437744102484,0.548976722387127,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.9039212623027651
86,0.1726292766755194,0.1874707077019215,0.7250429620371817,0.2009061084205592,0.1741915325730354,0.7492579284486799,0.5491329479768786,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.8483049523511951
87,0.1721605999062646,0.1874707077019215,0.7250429620371817,0.1009217309795344,0.2337134822683955,0.7492579284486799,0.5494453991563818,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.6597406655210123
88,0.1721605999062646,0.1874707077019215,0.7250429620371817,0.1009217309795344,0.2337134822683955,0.7492579284486799,0.5494453991563818,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.6597406655210123
89,0.1621621621621621,0.1874707077019215,0.8957975316356819,0.1254491485705358,0.1157631620059365,0.7492579284486799,0.5496016247461334,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7148882987033276
90,0.1534135291360724,0.1874707077019215,0.8957975316356819,0.2315263240118731,0.1741915325730354,0.9998437744102484,0.5499140759256367,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.9018903296359944
91,0.1534135291360724,0.1874707077019215,0.8957975316356819,0.2315263240118731,0.1741915325730354,0.9998437744102484,0.5499140759256367,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.9018903296359944
92,0.1537259803155757,0.1874707077019215,0.7669114200906109,0.0362443368223715,0.1991876269332916,0.7492579284486799,0.5502265271051399,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.7578503358850179
93,0.1657553507264489,0.1874707077019215,0.8418997031713795,0.1454460240587408,0.1324793001093579,0.7492579284486799,0.5508514294641462,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.8584596156850492
94,0.1657553507264489,0.1874707077019215,0.8418997031713795,0.1454460240587408,0.1324793001093579,0.7492579284486799,0.5508514294641462,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.8584596156850492
95,0.1682549601624746,0.1874707077019215,0.9061084205592876,0.0463990001562255,0.0977972191845024,0.7492579284486799,0.5510076550538979,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.7578503358850179
96,0.1160756131854397,0.1874707077019215,0.8418997031713795,0.1413841587251992,0.192782377753476,0.9998437744102484,0.5514763318231526,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7301984064989845
97,0.1160756131854397,0.1874707077019215,0.8418997031713795,0.1413841587251992,0.192782377753476,0.9998437744102484,0.5514763318231526,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7301984064989845
98,0.0542102796438056,0.1874707077019215,0.7250429620371817,0.0793625995938134,0.1106077175441337,0.7492579284486799,0.5516325574129042,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.7437900328073739
99,0.0303077644118106,0.1874707077019215,0.8418997031713795,0.2913607248867364,0.2433994688329948,0.7492579284486799,0.5522574597719107,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8584596156850492
100,0.0240587408217466,0.1874707077019215,0.9053272926105296,0.1610685830339009,0.3207311357600375,0.7492579284486799,0.552882362130917,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.885174191532573
101,0.0303077644118106,0.1874707077019215,0.8418997031713795,0.2913607248867364,0.2433994688329948,0.7492579284486799,0.5522574597719107,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8584596156850492
102,0.0490548351820028,0.1874707077019215,0.8418997031713795,0.2301202937041087,0.2512107483205749,0.7492579284486799,0.5531948133104202,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8934541477894079
103,0.0490548351820028,0.1874707077019215,0.8418997031713795,0.2301202937041087,0.2512107483205749,0.7492579284486799,0.5531948133104202,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8934541477894079
104,0.0970160912357444,0.1874707077019215,0.7669114200906109,0.2077800343696297,0.1324793001093579,0.7492579284486799,0.5533510389001719,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.7945633494766443
105,0.0815497578503358,0.1874707077019215,0.8957975316356819,0.3282299640681143,0.2202780815497578,0.7492579284486799,0.5536634900796751,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8483049523511951
106,0.0815497578503358,0.1874707077019215,0.8957975316356819,0.3282299640681143,0.2202780815497578,0.7492579284486799,0.5536634900796751,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8483049523511951
107,0.0409311045149195,0.1874707077019215,0.8957975316356819,0.2027808154975785,0.2323074519606311,0.9998437744102484,0.5538197156694267,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.9632869864083736,0.8370567098890799
108,0.0273394782065302,0.0026558350257772,0.7250429620371817,0.0507733166692704,0.1785658490860803,0.9998437744102484,0.5541321668489299,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8483049523511951
109,0.0273394782065302,0.0026558350257772,0.7250429620371817,0.0507733166692704,0.1785658490860803,0.9998437744102484,0.5541321668489299,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8483049523511951
110,0.0443680674894547,0.1874707077019215,0.8418997031713795,0.2690204655522574,0.2202780815497578,0.7492579284486799,0.5549132947976879,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.9039212623027651
111,0.101859084518044,0.1874707077019215,0.9053272926105296,0.19122012185596,0.1216997344164974,0.7492579284486799,0.5552257459771911,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8219028276831745
112,0.101859084518044,0.1874707077019215,0.9053272926105296,0.19122012185596,0.1216997344164974,0.7492579284486799,0.5552257459771911,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.8219028276831745
113,0.1377909701609123,0.1874707077019215,0.8418997031713795,0.2458990782690204,0.2032494922668333,0.7492579284486799,0.5558506483361975,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.8086236525542884
114,0.0943602562099671,0.1874707077019215,0.7669114200906109,0.1388845492891735,0.0896734885174191,0.9998437744102484,0.5561630995157006,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8483049523511951
115,0.0943602562099671,0.1874707077019215,0.7669114200906109,0.1388845492891735,0.0896734885174191,0.9998437744102484,0.5561630995157006,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8483049523511951
116,0.057959693797844,0.1874707077019215,0.8957975316356819,0.120293704108733,0.0745196063115138,0.7492579284486799,0.5564755506952038,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8086236525542884
117,0.0389001718481487,0.1874707077019215,0.8957975316356819,0.1340415560068739,0.1741915325730354,0.9998437744102484,0.5567880018747071,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8979846898922044
118,0.0389001718481487,0.1874707077019215,0.8957975316356819,0.1340415560068739,0.1741915325730354,0.9998437744102484,0.5567880018747071,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8979846898922044
119,0.0549914075925636,0.1874707077019215,0.8418997031713795,0.2491798156538041,0.1362287142633963,0.9998437744102484,0.5571004530542102,0.8433057334791438,0.8231526324011873,0.8523668176847368,0.2407436338072176,0.8779878144039994
120,0.1220121855960006,0.1874707077019215,0.8418997031713795,0.1531010779565693,0.1291985627245742,0.9998437744102484,0.5574129042337135,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.8370567098890799
121,0.1220121855960006,0.1874707077019215,0.8418997031713795,0.1531010779565693,0.1291985627245742,0.9998437744102484,0.5574129042337135,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.8370567098890799
122,0.1452897984689892,0.1874707077019215,0.8418997031713795,0.2077800343696297,0.1192001249804718,0.9998437744102484,0.5580378065927198,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.2407436338072176,0.9018903296359944
123,0.1391970004686767,0.1874707077019215,0.8957975316356819,0.081862209029839,0.0490548351820028,0.9998437744102484,0.5586627089517263,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.8979846898922044
124,0.1391970004686767,0.1874707077019215,0.8957975316356819,0.081862209029839,0.0490548351820028,0.9998437744102484,0.5586627089517263,0.8433057334791438,0.8436181846586471,0.8523668176847368,0.9632869864083736,0.8979846898922044
